Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.175, -0.00214093271643, 0.194241672754, 0.134633615613, -171.473022461, -201.617828369, 5113.41064453, -2.54655909538, 7.37271213531
        0.176, 0.0430843569338, 0.242137134075, 0.128490954638, -296.002471924, -272.29095459, 8964.34667969, -3.61632323265, 15.2815570831
        0.177, 0.000128147061332, 0.212379172444, 0.136659279466, 864.547302246, -333.148773193, 9501.99902344, -3.70530533791, 19.5636959076
        0.178, -0.0027163149789, 0.23816666007, 0.133654668927, 1038.74804688, -351.260131836, 9913.75488281, -3.55972480774, 21.0314865112
        0.179, -0.0068418122828, 0.259920746088, 0.135147169232, 1235.25036621, -360.750640869, 9886.98339844, -3.54538750648, 21.3648796082
         0.18, -0.011581376195, 0.28131300211, 0.138530611992, 1294.66442871, -364.479156494, 9847.23242188, -3.68414998055, 21.4521999359
        0.181, -0.0162973012775, 0.302057206631, 0.143432199955, 1221.64465332, -363.637878418, 9795.53515625, -3.93976736069, 21.3544044495
        0.182, -0.0204312764108, 0.321932822466, 0.149766758084, 1043.10913086, -358.125396729, 9732.27148438, -4.30934810638, 21.0430355072
        0.183, -0.0236072205007, 0.340752065182, 0.157525137067, 798.653198242, -346.648925781, 9657.91113281, -4.80928230286, 20.4138221741
        0.184, -0.0256693772972, 0.358405947685, 0.166742995381, 531.528137207, -328.19354248,          9573, -5.46112203598, 19.0937194824
        0.185, -0.0266808383167, 0.374667197466, 0.177131414413, 285.475830078, -300.783569336, 9478.12011719, -6.27222585678, 17.0911312103
        0.186, -0.0268184561282, 0.388904869556, 0.187552794814, 92.0438156128, -275.546386719, 9373.86816406, -7.0491566658, 15.1541080475
        0.187, -0.0279522314668, 0.39285954833, 0.190747112036, -421.020629883, -384.073883057, 12517.1904297, -8.68842506409, 24.6249351501
        0.188, -0.0261467024684, 0.421507686377, 0.20066024363, -881.785217285, -441.646820068, 12384.7402344, -8.56660556793, 27.8451099396
        0.189, -0.0221907962114, 0.448153764009, 0.213640913367, -1296.2845459, -476.053497314, 12234.0302734, -8.97417259216, 28.7054405212
         0.19, -0.0166404340416, 0.472297906876, 0.229587927461, -1582.95361328, -494.957702637, 12065.3417969, -9.73853397369, 28.6571311951
        0.191, -0.0102728139609, 0.493376433849, 0.247973904014, -1702.77441406, -504.266876221, 11879.6289062, -10.7249641418, 28.2057743073
        0.192, -0.00395253673196, 0.511158108711, 0.268514662981, -1645.06018066, -505.77633667, 11677.8632812, -11.8789987564, 27.5480899811
        0.193, 0.00134293630254, 0.525521636009, 0.291177213192, -1357.49731445, -495.64956665, 11461.0546875, -13.2299070358, 26.6506195068
        0.194, 0.00503378221765, 0.536961436272, 0.31572508812, -1134.12670898, -486.096130371, 11230.1816406, -14.6260175705, 25.6700973511
        0.195, 0.00736338738352, 0.545491218567, 0.342069596052, -855.090942383, -468.127410889, 10986.2646484, -16.1481838226, 24.3689403534
        0.196, 0.00824192166328, 0.551241517067, 0.370219647884, -594.504821777, -444.733276367, 10730.3662109, -17.758682251, 22.5921154022
        0.197, 0.00789564102888, 0.554266571999, 0.399949640036, -382.829803467, -418.830657959, 10463.5566406, -19.396068573, 20.4974956512
        0.198, 0.00664934515953, 0.554826080799, 0.430946528912, -229.530853271, -396.705352783, 10186.9287109, -20.9491405487, 18.5946750641
        0.199, 0.00481633841991, 0.553189337254, 0.462702780962, -127.56300354, -384.236724854, 9901.59472656, -22.3065166473, 17.2748241425
