Time,Kappa_L1,Alpha_L1,Gamma_L1,Fx_L1,Fy_L1,Fz_L1,Mx_L1,Mz_L1
        0.036, -0.00055896275444, 0.196329161525, 0.141657605767, -44.9537963867, -117.415710449, 5092.52832031, -3.38845896721, 3.96959686279
        0.037, -0.000668424647301, 0.196246355772, 0.141525760293, -43.6357917786, -119.329681396, 5092.54882812, -3.37034845352, 4.05114984512
        0.038, -0.000782121496741, 0.19616612792, 0.141395896673, -42.8429222107, -121.204269409, 5092.57226562, -3.35259079933, 4.13113355637
        0.039, -0.000897055666428, 0.196088433266, 0.141267970204, -42.5673675537, -123.040367126, 5092.59863281, -3.33517789841,  4.2095913887
         0.04, -0.00101040897425, 0.196013227105, 0.141141936183, -42.7891845703, -124.838821411, 5092.62792969, -3.31810212135, 4.28656005859
        0.041, -0.00111959816422, 0.195940464735, 0.141017735004, -43.4776344299, -126.60043335, 5092.66064453, -3.30135607719,  4.3620724678
        0.042, -0.00122232141439, 0.195870056748, 0.140895307064, -44.5926856995, -128.325973511, 5092.69677734, -3.28493237495, 4.43615579605
        0.043, -0.001316594542, 0.195801913738, 0.14077462256, -46.0866355896, -130.016143799, 5092.73681641, -3.26882433891, 4.50883245468
        0.044, -0.00140077818651, 0.195735961199, 0.140655606985, -47.9058265686, -131.671661377, 5092.78027344, -3.25302553177, 4.58012151718
        0.045, -0.00147359352559, 0.195672079921, 0.140538215637, -49.992351532, -133.293151855, 5092.82763672, -3.2375292778, 4.65003824234
        0.046, -0.00153412949294, 0.195610195398, 0.140422418714, -52.2857818604, -134.881271362, 5092.87841797, -3.22232985497, 4.71859502792
        0.047, -0.00158184044994, 0.195550173521, 0.140308171511, -54.724822998, -136.43661499, 5092.93212891, -3.20742106438, 4.78580379486
        0.048, -0.00161653442774, 0.195491939783, 0.140195444226, -57.2488937378, -137.959777832, 5092.98925781, -3.19279766083, 4.85167264938
        0.049, -0.00163835519925, 0.195435374975, 0.140084177256, -59.7995605469, -139.451309204, 5093.04931641, -3.17845392227, 4.91621208191
         0.05, -0.00164775620215, 0.195380374789, 0.139974355698, -62.3218536377, -140.911773682, 5093.11181641, -3.1643846035, 4.97942972183
        0.051, -0.00164546933956, 0.195326849818, 0.139865934849,  -64.76537323, -142.341720581, 5093.17675781, -3.15058469772, 5.04133605957
        0.052, -0.00163246877491, 0.195274725556, 0.139758914709, -67.0852508545, -143.741699219, 5093.24365234, -3.13704919815, 5.10194063187
        0.053, -0.00160993216559, 0.195223897696, 0.139653250575, -69.2428970337, -145.112228394, 5093.31201172, -3.12377309799, 5.16125488281
        0.054, -0.00157919817138, 0.195174321532, 0.139548927546, -71.2065124512, -146.453842163, 5093.38183594, -3.11075162888, 5.21929264069
        0.055, -0.00154172407929, 0.195125892758, 0.139445945621, -72.9514694214, -147.767105103, 5093.45214844, -3.09798026085,  5.2760682106
        0.056, -0.00149904272985, 0.195078596473, 0.139344260097, -74.4604415894, -149.052520752, 5093.52294922, -3.08545398712,  5.3315987587
        0.057, -0.00145272049122, 0.19503235817, 0.139243870974, -75.7233581543, -150.310638428, 5093.59423828, -3.07316875458, 5.38590240479
        0.058, -0.00140431721229, 0.194987148046, 0.139144778252, -76.7371902466, -151.541992188, 5093.66503906, -3.06111955643,  5.4390001297
        0.059, -0.00135534850415,  0.1949429214, 0.13904696703, -77.5055999756, -152.747131348, 5093.73486328, -3.04930210114, 5.49091482162
         0.06, -0.00130725267809, 0.194899693131, 0.138950407505, -78.0383987427, -153.926605225, 5093.80419922, -3.03771209717, 5.54167032242
        0.061, -0.00126136012841, 0.194857403636, 0.138855114579, -78.3509292603, -155.080963135, 5093.87304688, -3.02634477615, 5.59129333496
        0.062, -0.00121886795387, 0.194816082716, 0.138761088252, -78.4633712769, -156.210754395, 5093.93994141, -3.01519608498, 5.63981103897
        0.063, -0.00118081993423, 0.194775700569, 0.13866828382, -78.3999176025, -157.316513062, 5094.00585938, -3.00426125526, 5.68725252151
        0.064, -0.00114809046499, 0.194736272097, 0.138576731086, -78.1879425049, -158.398803711, 5094.06982422, -2.9935362339,  5.7336473465
        0.065, -0.00112137431279,  0.1946978122, 0.138486400247, -77.8571624756, -159.458175659, 5094.13232422, -2.98301672935, 5.77902698517
        0.066, -0.00110118102748, 0.194660305977, 0.138397291303, -77.4387359619, -160.495162964, 5094.19335938, -2.97269845009, 5.82342243195
        0.067, -0.00108783389442, 0.194623783231, 0.138309404254, -76.9644470215, -161.510299683, 5094.25292969, -2.96257686615, 5.86686468124
        0.068, -0.00108147435822, 0.194588258862, 0.138222709298, -76.4658737183, -162.504104614, 5094.31054688, -2.95264816284, 5.90938568115
        0.069, -0.00108206935693, 0.194553732872, 0.138137206435, -75.9736709595, -163.477127075, 5094.36669922, -2.94290828705, 5.95101690292
         0.07, -0.00108942319639, 0.19452022016, 0.138052880764, -75.5168380737, -164.429840088, 5094.42138672, -2.93335270882,  5.9917883873
        0.071, -0.00110319198575, 0.194487735629, 0.137969717383, -75.1221542358, -165.36277771, 5094.47509766, -2.92397809029, 6.03172922134
        0.072, -0.0011229015654, 0.194456294179, 0.137887701392, -74.8136672974, -166.276397705, 5094.52783203, -2.9147799015, 6.07086849213
        0.073, -0.00114796624985, 0.194425880909, 0.13780683279, -74.6122512817, -167.171173096, 5094.57958984, -2.90575480461, 6.10923337936
        0.074, -0.00117770989891, 0.194396525621, 0.137727081776, -74.5353317261, -168.047561646, 5094.63037109, -2.89689898491, 6.14684820175
        0.075, -0.00121138780378, 0.194368198514, 0.137648433447, -74.5966415405, -168.906005859, 5094.68115234, -2.8882086277, 6.18373775482
        0.076, -0.00124820799101, 0.194340899587, 0.137570872903, -74.8061294556, -169.746917725, 5094.73144531, -2.87968039513, 6.21992301941
        0.077, -0.0012873535743, 0.194314643741, 0.137494370341, -75.1699523926, -170.57069397, 5094.78222656, -2.87131118774, 6.25542497635
        0.078, -0.00132800312713, 0.194289401174, 0.137418925762, -75.6905212402, -171.377746582, 5094.83251953, -2.86309719086, 6.29026031494
        0.079, -0.00136935024057, 0.194265142083, 0.137344524264, -76.3667144775, -172.168426514, 5094.88378906, -2.85503554344, 6.32444620132
         0.08, -0.00141062214971, 0.194241881371, 0.137271121144, -77.1940689087, -172.943099976, 5094.93603516, -2.84712338448, 6.35799694061
        0.081, -0.00145109521691, 0.194219574332, 0.137198716402, -78.1650924683, -173.702087402, 5094.98876953, -2.83935761452, 6.39092540741
